Name,Win%,SOS,Pace,offRtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV,ORB,FT/FGA
North Carolina,0.825,0.9503999999999999,0.6299999999999997,0.24959083469721768,0.2708333333333333,0.13541666666666666,0.16774193548387104,0.2565445026178011,0.3129657228017884,0.30075187969924805,0.30508474576271183,0.17796610169491534,0.06818181818181818,0.6623711340206185,0.3258785942492013
North Dakota,0.688,0.262,0.6450000000000002,0.19067103109656297,0.30416666666666664,0.13888888888888887,0.20483870967741927,0.12216404886561955,0.21907600596125193,0.36842105263157887,0.18079096045197743,0.21694915254237299,0.17272727272727267,0.288659793814433,0.37699680511182115
Northern Kentucky,0.686,0.3664,0.5399999999999998,0.17839607201309327,0.3020833333333333,0.3420138888888889,0.1790322580645162,0.16753926701570684,0.21609538002980627,0.18045112781954883,0.1581920903954802,0.19491525423728823,0.20454545454545447,0.4149484536082475,0.3354632587859425
Northwestern,0.667,0.8172,0.325,0.17430441898527002,0.18125,0.22743055555555552,0.14193548387096777,0.12390924956369985,0.31892697466467956,0.16541353383458646,0.5028248587570621,0.14067796610169495,0.08636363636363638,0.38917525773195877,0.27476038338658154
Notre Dame,0.722,0.8712000000000001,0.3850000000000001,0.2315875613747954,0.14166666666666664,0.31423611111111116,0.20483870967741927,0.09075043630017457,0.2965722801788376,0.3533834586466165,0.30508474576271183,0.20677966101694925,0.0181818181818182,0.30154639175257736,0.27795527156549527
Oklahoma State,0.606,0.9688,0.6350000000000001,0.2643207855973813,0.34375000000000006,0.22916666666666666,0.2209677419354838,0.16404886561954624,0.19225037257824143,0.3609022556390977,0.21468926553672316,0.21186440677966112,0.14545454545454542,0.5798969072164949,0.5111821086261981
Oregon,0.846,0.8152000000000001,0.43999999999999984,0.23486088379705403,0.26874999999999993,0.28298611111111116,0.21935483870967734,0.16404886561954624,0.27421758569299554,0.2781954887218045,0.7288135593220338,0.23728813559322046,0.12727272727272723,0.42783505154639184,0.3354632587859425
Princeton,0.767,0.4064,0.2600000000000001,0.19639934533551553,0.04999999999999999,0.40798611111111116,0.18709677419354848,0.11343804537521815,0.2578241430700448,0.33834586466165406,0.2937853107344633,0.20847457627118654,0.07272727272727271,0.2268041237113402,0.11821086261980833
Providence,0.606,0.7936,0.3799999999999997,0.14811783960720126,0.33958333333333335,0.23263888888888887,0.16290322580645167,0.09773123909249566,0.30849478390462004,0.30075187969924805,0.21468926553672316,0.1694915254237289,0.2,0.27835051546391754,0.3865814696485624
Purdue,0.771,0.8316,0.5,0.22176759410801958,0.23958333333333337,0.2743055555555556,0.23064516129032253,0.19895287958115182,0.40834575260804773,0.12030075187969921,0.10169491525423728,0.24237288135593232,0.19090909090909094,0.38917525773195877,0.35143769968051125
Rhode Island,0.714,0.6648000000000001,0.3700000000000003,0.19067103109656297,0.36250000000000004,0.1701388888888889,0.1483870967741936,0.14485165794066313,0.19523099850968706,0.29323308270676685,0.6440677966101694,0.15762711864406784,0.09545454545454544,0.4432989690721649,0.38338658146964866
Saint Mary's (CA),0.853,0.5676,0.06499999999999986,0.262684124386252,0.12500000000000006,0.328125,0.25161290322580643,0.2390924956369983,0.3755588673621461,0.09022556390977444,0.23728813559322035,0.27796610169491526,0.14999999999999994,0.4484536082474227,0.20766773162939298
Seton Hall,0.636,0.85,0.45,0.1587561374795418,0.32916666666666666,0.1423611111111111,0.12903225806451615,0.19546247818499132,0.12667660208643816,0.3157894736842105,0.12994350282485875,0.14406779661016952,0.20454545454545447,0.5180412371134021,0.31948881789137384
South Carolina,0.703,0.8864,0.4950000000000003,0.1423895253682488,0.37500000000000006,0.18923611111111116,0.11612903225806454,0.12739965095986033,0.18926974664679588,0.39849624060150374,0.384180790960452,0.10677966101694916,0.1636363636363636,0.461340206185567,0.43450479233226846
South Dakota State,0.514,0.4536,0.46000000000000013,0.19721767594108014,0.38750000000000007,0.40104166666666674,0.21774193548387089,0.12565445026178015,0.21162444113263792,0.12781954887218044,0.16384180790960454,0.20847457627118654,0.20454545454545447,0.30412371134020616,0.5399361022364217
Southern California,0.722,0.736,0.5049999999999997,0.2103109656301146,0.3125,0.24479166666666666,0.18387096774193556,0.11867364746945894,0.27570789865871836,0.3157894736842105,0.5084745762711864,0.1830508474576272,0.08181818181818178,0.3943298969072165,0.4185303514376998
Southern Methodist,0.857,0.6579999999999999,0.18500000000000014,0.2545008183306055,0.29583333333333334,0.24305555555555555,0.20645161290322572,0.2233856893542757,0.35767511177347244,0.24812030075187969,0.384180790960452,0.22542372881355943,0.10909090909090911,0.5541237113402062,0.34824281150159747
Texas Southern,0.657,0.16760000000000003,0.48500000000000015,0.1636661211129296,0.4666666666666667,0.2083333333333333,0.13709677419354843,0.08551483420593366,0.143070044709389,0.33834586466165406,0.16949152542372883,0.11186440677966103,0.10909090909090911,0.4123711340206186,0.5846645367412141
Troy,0.595,0.3456,0.5049999999999997,0.20785597381342066,0.36458333333333337,0.30902777777777785,0.19193548387096765,0.14485165794066313,0.1698956780923994,0.21052631578947367,0.31073446327683624,0.19322033898305094,0.15454545454545457,0.4123711340206186,0.4568690095846645
UCLA,0.861,0.7356,0.7100000000000002,0.2905073649754501,0.1041666666666667,0.2621527777777778,0.27741935483870966,0.15532286212914484,0.38450074515648297,0.16541353383458646,0.4632768361581921,0.31186440677966104,0.06818181818181818,0.3427835051546392,0.1789137380191694
Vanderbilt,0.543,0.9087999999999999,0.3549999999999997,0.1644844517184942,0.2708333333333333,0.45312500000000006,0.18870967741935474,0.11343804537521815,0.2578241430700448,0.03759398496240601,0.31073446327683624,0.1813559322033899,0.2,0.2345360824742268,0.4121405750798723
Vermont,0.829,0.3492,0.2700000000000003,0.2201309328968904,0.2562500000000001,0.17361111111111113,0.21612903225806443,0.16230366492146592,0.18777943368107305,0.22556390977443602,0.4011299435028249,0.23728813559322046,0.1409090909090909,0.37886597938144334,0.3099041533546326
Villanova,0.889,0.8512000000000001,0.2799999999999997,0.262684124386252,0.27499999999999997,0.3611111111111111,0.26774193548387093,0.16579406631762653,0.21460506706408344,0.39849624060150374,0.2655367231638418,0.27288135593220336,0.1409090909090909,0.3711340206185567,0.428115015974441
Virginia Commonwealth,0.743,0.6308,0.45,0.17430441898527002,0.30416666666666664,0.11979166666666664,0.1580645161290323,0.14485165794066313,0.26378539493293596,0.3759398496240601,0.3559322033898305,0.16271186440677973,0.15454545454545457,0.4020618556701031,0.3674121405750799
Virginia Tech,0.667,0.8152000000000001,0.4899999999999999,0.22094926350245497,0.39791666666666664,0.29861111111111116,0.25322580645161286,0.08202443280977317,0.26974664679582716,-0.0075187969924812425,0.15254237288135594,0.2627118644067796,0.1636363636363636,0.20103092783505153,0.5079872204472844
Virginia,0.676,0.9172,0.014999999999999857,0.18330605564648123,0.08750000000000002,0.18229166666666669,0.16451612903225812,0.15357766143106452,0.27570789865871836,0.25563909774436083,0.5423728813559323,0.18644067796610178,0.08181818181818178,0.3247422680412371,0.13418530351437702
Wake Forest,0.576,0.872,0.5850000000000002,0.24549918166939444,0.39374999999999993,0.22916666666666666,0.22580645161290316,0.14659685863874344,0.2622950819672132,0.15037593984962405,0.327683615819209,0.2152542372881357,0.10909090909090911,0.38917525773195877,0.5591054313099042
West Virginia,0.757,0.8668,0.5700000000000003,0.21849427168576108,0.35625000000000007,0.17361111111111113,0.15967741935483876,0.15008726003490405,0.28912071535022354,0.6090225563909775,0.559322033898305,0.1677966101694916,0.09999999999999996,0.5695876288659795,0.3961661341853036
Wichita State,0.861,0.5984,0.4700000000000003,0.25531914893617025,0.3812500000000001,0.24131944444444445,0.214516129032258,0.21989528795811522,0.3159463487332341,0.2781954887218045,0.4011299435028249,0.21864406779661028,0.09090909090909091,0.4819587628865979,0.48562300319488816
Winthrop,0.788,0.2352,0.575,0.18657937806873975,0.31666666666666665,0.3541666666666667,0.19677419354838702,0.11867364746945894,0.143070044709389,0.24060150375939848,0.49717514124293793,0.20508474576271196,0.17272727272727267,0.29639175257731964,0.3961661341853036
Wisconsin,0.73,0.856,0.225,0.20621931260229134,0.23125000000000004,0.25,0.15483870967741942,0.19546247818499132,0.20864381520119227,0.3458646616541354,0.31073446327683624,0.1813559322033899,0.10909090909090911,0.5180412371134021,0.22364217252396168
Xavier,0.632,0.9403999999999999,0.41000000000000014,0.1923076923076923,0.4020833333333333,0.2361111111111111,0.17096774193548395,0.19022687609075042,0.286140089418778,0.2330827067669173,0.19209039548022602,0.17796610169491534,0.17272727272727267,0.48711340206185566,0.45047923322683703
Arizona,0.735,0.7692,0.4899999999999999,0.2234042553191489,0.45833333333333337,0.11979166666666664,0.20806451612903218,0.2268760907504363,0.19970193740685543,0.0827067669172932,0.39548022598870064,0.20677966101694925,0.17272727272727267,0.4974226804123711,0.5559105431309904
Little Rock,0.857,0.4096,0.225,0.1923076923076923,0.20208333333333334,0.22395833333333331,0.17258064516129037,0.11518324607329845,0.19374068554396426,0.33082706766917286,0.2994350282485876,0.17966101694915262,0.07727272727272724,0.3170103092783505,0.27795527156549527
Austin Peay,0.5,0.3608,0.525,0.1710310965630115,0.49791666666666673,0.15625,0.16612903225806458,0.14485165794066313,0.1907600596125187,0.30075187969924805,0.19209039548022602,0.17288135593220347,0.22272727272727275,0.4484536082474227,0.5239616613418531
Baylor,0.647,0.8704,0.3799999999999997,0.2234042553191489,0.32708333333333334,0.10590277777777773,0.1758064516129033,0.21116928446771382,0.39791356184798804,0.4436090225563909,0.38983050847457623,0.17627118644067805,0.1636363636363636,0.6314432989690723,0.41533546325878606
Buffalo,0.571,0.516,0.6299999999999997,0.16693944353518825,0.4083333333333333,0.2517361111111111,0.1516129032258065,0.14310645724258295,0.15350223546944866,0.2781954887218045,0.2768361581920904,0.14406779661016952,0.18181818181818182,0.42783505154639184,0.48562300319488816
Butler,0.667,0.782,0.4899999999999999,0.2340425531914893,0.36458333333333337,0.13888888888888887,0.1903225806451612,0.15357766143106452,0.19523099850968706,0.30827067669172936,0.25988700564971756,0.18983050847457636,0.027272727272727258,0.42525773195876293,0.463258785942492
Cal State Bakersfield,0.727,0.27399999999999997,0.42000000000000026,0.16612111292962353,0.325,0.07812500000000003,0.1306451612903226,0.16230366492146592,0.31445603576751124,0.4436090225563909,0.559322033898305,0.14067796610169495,0.14545454545454542,0.4896907216494846,0.329073482428115
University of California,0.676,0.7948000000000001,0.41000000000000014,0.18821603927986907,0.4145833333333333,0.19444444444444448,0.16774193548387104,0.19197207678883071,0.15499254843517138,0.015037593984962419,0.37288135593220345,0.1830508474576272,0.15454545454545457,0.43814432989690727,0.4217252396166135
Chattanooga,0.829,0.34159999999999996,0.4049999999999997,0.20458265139116202,0.40624999999999994,0.2534722222222222,0.19193548387096765,0.15357766143106452,0.2727272727272728,0.4210526315789474,0.49717514124293793,0.18644067796610178,0.17272727272727267,0.43814432989690727,0.5175718849840256
Cincinnati,0.667,0.69,0.275,0.19148936170212771,0.23750000000000004,0.24479166666666666,0.1306451612903226,0.16928446771378713,0.3248882265275709,0.4436090225563909,0.6327683615819208,0.1338983050847458,0.08181818181818178,0.5412371134020619,0.293929712460064
Colorado,0.647,0.7856000000000001,0.5399999999999998,0.17021276595744678,0.37500000000000006,0.16319444444444445,0.14193548387096777,0.21291448516579412,0.22950819672131148,0.12030075187969921,0.4124293785310735,0.12542372881355934,0.17727272727272728,0.5077319587628866,0.48242811501597443
Connecticut,0.694,0.7312000000000001,0.3049999999999997,0.1923076923076923,0.16249999999999998,0.19270833333333337,0.1758064516129033,0.13263525305410126,0.20715350223546944,0.22556390977443602,0.5480225988700564,0.17288135593220347,0.09545454545454544,0.33247422680412375,0.2971246006389776
Dayton,0.758,0.6703999999999999,0.4299999999999997,0.15548281505728315,0.3958333333333333,0.21701388888888887,0.1612903225806452,0.16928446771378713,0.2906110283159464,0.21804511278195485,0.4463276836158192,0.17288135593220347,0.2,0.33762886597938147,0.41533546325878606
Duke,0.694,0.9036,0.42000000000000026,0.26350245499181674,0.3895833333333334,0.30034722222222227,0.20483870967741927,0.10471204188481675,0.15946348733233984,0.25563909774436083,0.31073446327683624,0.20847457627118654,0.013636363636363587,0.4484536082474227,0.48242811501597443
Fairleigh Dickinson,0.545,0.14759999999999998,0.6200000000000003,0.16612111292962353,0.22708333333333336,0.17187500000000003,0.1612903225806452,0.04886561954624777,0.19225037257824143,0.3458646616541354,0.16384180790960454,0.17457627118644076,0.15454545454545457,0.33505154639175266,0.27476038338658154
Florida Gulf Coast,0.6,0.3272,0.48500000000000015,0.18494271685761043,0.3145833333333333,0.04340277777777777,0.1612903225806452,0.17452006980802792,0.1490312965722802,0.26315789473684204,0.33898305084745767,0.1847457627118645,0.1409090909090909,0.4458762886597938,0.30670926517571884
Fresno State,0.714,0.5696,0.5049999999999997,0.16530278232405893,0.3354166666666667,0.13020833333333331,0.12580645161290324,0.12041884816753924,0.18479880774962743,0.46616541353383456,0.4237288135593221,0.12372881355932205,0.054545454545454515,0.3994845360824743,0.3865814696485624
Gonzaga,0.778,0.6492,0.4049999999999997,0.24468085106382984,0.2541666666666667,0.22569444444444442,0.22741935483870962,0.20418848167539272,0.17436661698956787,0.13533834586466165,0.19209039548022602,0.23559322033898317,0.12727272727272723,0.43041237113402053,0.37060702875399365
Green Bay,0.639,0.4532,0.8649999999999999,0.17675941080196395,0.4395833333333333,0.14930555555555555,0.14032258064516132,0.09075043630017457,0.14754098360655737,0.5263157894736841,0.384180790960452,0.1457627118644068,0.07272727272727271,0.3943298969072165,0.44728434504792325
Hampton,0.656,0.14200000000000002,0.5850000000000002,0.12684124386252046,0.4083333333333333,0.2083333333333333,0.09032258064516129,0.16753926701570684,0.135618479880775,0.11278195488721804,0.2655367231638418,0.08474576271186449,0.17272727272727267,0.4896907216494846,0.4185303514376998
Hawaii,0.824,0.4384,0.5799999999999997,0.17839607201309327,0.48125000000000007,0.2673611111111111,0.1758064516129033,0.16579406631762653,0.3114754098360656,0.3609022556390977,0.3220338983050848,0.17966101694915262,0.17727272727272728,0.3994845360824743,0.5271565495207668
Holy Cross,0.429,0.23559999999999998,0.2299999999999997,0.10556464811783965,0.29791666666666666,0.3194444444444444,0.11129032258064517,0.03664921465968589,0.35767511177347244,0.2857142857142857,0.1977401129943503,0.11016949152542374,0.13636363636363635,0.193298969072165,0.33865814696485624
Indiana,0.771,0.7559999999999999,0.45499999999999974,0.27577741407528644,0.25000000000000006,0.3194444444444444,0.26774193548387093,0.19895287958115182,0.2518628912071535,0.3157894736842105,0.31073446327683624,0.29322033898305083,0.21818181818181814,0.5515463917525774,0.33865814696485624
Iona,0.667,0.40880000000000005,0.625,0.19639934533551553,0.22083333333333335,0.3732638888888889,0.1935483870967741,0.10820244328097736,0.32935916542473925,0.3458646616541354,0.3559322033898305,0.21016949152542383,0.1590909090909091,0.3505154639175258,0.28115015974440905
Iowa State,0.657,0.8864,0.575,0.22585924713584282,0.08958333333333336,0.21874999999999997,0.23225806451612896,0.10820244328097736,0.22652757078986593,0.21804511278195485,0.31073446327683624,0.2661016949152542,0.09999999999999996,0.270618556701031,0.1309904153354633
Iowa,0.667,0.8284,0.45499999999999974,0.2127659574468085,0.23333333333333336,0.22569444444444442,0.1612903225806452,0.12390924956369985,0.29508196721311486,0.30075187969924805,0.4632768361581921,0.1677966101694916,0.03181818181818179,0.4175257731958764,0.3035143769968051
Kansas,0.868,0.9288,0.48500000000000015,0.2414075286415712,0.3416666666666667,0.18229166666666669,0.23548387096774187,0.18150087260034903,0.2593144560357675,0.2781954887218045,0.3615819209039548,0.25423728813559315,0.1636363636363636,0.43041237113402053,0.41533546325878606
Kentucky,0.75,0.8336,0.4049999999999997,0.24631751227495904,0.33333333333333337,0.14756944444444445,0.1903225806451612,0.17626527050610824,0.17734724292101342,0.1954887218045113,0.5536723163841809,0.20508474576271196,0.06363636363636366,0.5592783505154638,0.3801916932907349
Maryland,0.75,0.8124000000000001,0.3649999999999999,0.21767594108019636,0.3458333333333334,0.27083333333333337,0.23870967741935478,0.14659685863874344,0.20566318926974672,0.21804511278195485,0.5423728813559323,0.23898305084745775,0.21363636363636368,0.33505154639175266,0.4888178913738019
Miami (FL),0.771,0.9076,0.31000000000000016,0.22749590834697214,0.39374999999999993,0.1979166666666667,0.21935483870967734,0.14310645724258295,0.15499254843517138,0.27067669172932335,0.2711864406779661,0.21694915254237299,0.11818181818181817,0.36855670103092786,0.5207667731629393
Michigan State,0.829,0.7576,0.33999999999999986,0.2708674304418985,0.1708333333333333,0.22743055555555552,0.22903225806451608,0.2530541012216405,0.49776453055141584,0.06766917293233078,0.48587570621468934,0.2525423728813559,0.1227272727272727,0.5515463917525774,0.24281150159744413
Michigan,0.639,0.7968000000000001,0.28500000000000014,0.21603927986906715,0.12500000000000006,0.3732638888888889,0.20483870967741927,0.09947643979057597,0.28017883755588685,0.21804511278195485,0.1186440677966102,0.22372881355932214,0.054545454545454515,0.2345360824742268,0.2012779552715655
Middle Tennessee,0.714,0.452,0.45499999999999974,0.15711947626841247,0.28541666666666665,0.22395833333333331,0.14677419354838714,0.13787085514834205,0.18181818181818188,0.24060150375939848,0.3163841807909605,0.17627118644067805,0.1409090909090909,0.347938144329897,0.24281150159744413
North Carolina-Asheville,0.647,0.35,0.5200000000000002,0.16612111292962353,0.39999999999999997,0.140625,0.15322580645161296,0.13961605584642234,0.135618479880775,0.5413533834586466,0.2655367231638418,0.15423728813559326,0.18181818181818182,0.4201030927835051,0.45367412140575075
North Carolina-Wilmington,0.758,0.494,0.5649999999999998,0.20049099836333878,0.3229166666666667,0.18576388888888892,0.1612903225806452,0.12390924956369985,0.13859910581222065,0.3458646616541354,0.38983050847457623,0.1661016949152543,0.07272727272727271,0.42783505154639184,0.38338658146964866
North Carolina,0.825,0.9076,0.5100000000000001,0.26595744680851063,0.21875000000000003,0.0746527777777778,0.18548387096774202,0.2164048865619546,0.28912071535022354,0.29323308270676685,0.4067796610169492,0.18983050847457636,0.03636363636363631,0.6365979381443299,0.31629392971246006
Northern Iowa,0.639,0.6576000000000001,0.2049999999999997,0.16939443535188217,0.2541666666666667,0.3506944444444444,0.2032258064516128,0.05759162303664917,0.18777943368107305,0.2330827067669173,0.19209039548022602,0.20508474576271196,0.1045454545454545,0.05154639175257737,0.3674121405750799
Notre Dame,0.667,0.8628,0.25,0.24304418985270052,0.23125000000000004,0.20486111111111116,0.20483870967741927,0.13263525305410126,0.17138599105812222,0.20300751879699247,0.327683615819209,0.2135593220338984,0.05909090909090904,0.43041237113402053,0.3258785942492013
Oklahoma,0.784,0.9256,0.55,0.20867430441898527,0.23333333333333336,0.3159722222222222,0.20483870967741927,0.13787085514834205,0.22205663189269748,0.27067669172932335,0.46892655367231645,0.21864406779661028,0.17727272727272728,0.3969072164948454,0.30670926517571884
Oregon State,0.594,0.8503999999999999,0.42000000000000026,0.16039279869067097,0.3229166666666667,0.16319444444444445,0.13548387096774198,0.08376963350785335,0.22950819672131148,0.3834586466165414,0.30508474576271183,0.14406779661016952,0.10909090909090911,0.3505154639175258,0.34504792332268375
Oregon,0.816,0.8256,0.475,0.2234042553191489,0.3916666666666667,0.19965277777777782,0.18709677419354848,0.15532286212914484,0.1758569299552907,0.3533834586466165,0.6214689265536724,0.18813559322033907,0.09090909090909091,0.47938144329896915,0.47603833865814693
Pittsburgh,0.636,0.83,0.3200000000000003,0.21849427168576108,0.2895833333333333,0.1423611111111111,0.1693548387096775,0.20418848167539272,0.36363636363636365,0.12030075187969921,0.3220338983050848,0.16440677966101702,0.1227272727272727,0.5489690721649484,0.40575079872204484
Providence,0.686,0.8184,0.4899999999999999,0.15466448445171854,0.3229166666666667,0.2534722222222222,0.1241935483870968,0.10296684118673645,0.3651266766020865,0.27067669172932335,0.25988700564971756,0.11186440677966103,0.09090909090909091,0.37886597938144334,0.40894568690095856
Purdue,0.743,0.7784,0.38999999999999985,0.23076923076923078,0.2833333333333333,0.23090277777777776,0.20161290322580636,0.24083769633507848,0.39046199701937406,0.03007518796992477,0.4180790960451977,0.20677966101694925,0.13636363636363635,0.4974226804123711,0.3865814696485624
Saint Joseph's,0.778,0.6772,0.5049999999999997,0.19803600654664485,0.325,0.22743055555555552,0.16451612903225812,0.14659685863874344,0.2503725782414308,0.12030075187969921,0.2768361581920904,0.1661016949152543,0.0181818181818182,0.3247422680412371,0.40255591054313106
Seton Hall,0.735,0.8112,0.5350000000000001,0.15548281505728315,0.38750000000000007,0.12499999999999997,0.13387096774193552,0.15532286212914484,0.19523099850968706,0.3533834586466165,0.4011299435028249,0.14237288135593223,0.20454545454545447,0.4922680412371135,0.3961661341853036
South Dakota State,0.765,0.43119999999999997,0.43999999999999984,0.20703764320785595,0.3833333333333334,0.24652777777777776,0.18064516129032265,0.17801047120418853,0.0819672131147541,0.11278195488721804,0.12994350282485875,0.17118644067796618,0.12727272727272723,0.43556701030927836,0.4984025559105431
Southern California,0.618,0.7856000000000001,0.625,0.19558101472995093,0.2770833333333333,0.1684027777777778,0.16612903225806458,0.13263525305410126,0.19970193740685543,0.21804511278195485,0.4632768361581921,0.1830508474576272,0.10909090909090911,0.42525773195876293,0.3035143769968051
Southern,0.629,0.10520000000000003,0.475,0.15302782324058922,0.3145833333333333,0.12673611111111108,0.1306451612903226,0.09598603839441536,0.05961251862891208,0.36842105263157887,0.30508474576271183,0.13898305084745766,0.09545454545454544,0.3427835051546392,0.3354632587859425
Stephen F. Austin,0.824,0.2612,0.4799999999999997,0.24386252045826512,0.2645833333333333,0.24305555555555555,0.2112903225806451,0.14659685863874344,0.40834575260804773,0.556390977443609,0.3333333333333333,0.22203389830508485,0.13181818181818183,0.4896907216494846,0.354632587859425
Stony Brook,0.788,0.2688,0.38999999999999985,0.21685761047463176,0.21250000000000002,0.13020833333333331,0.16451612903225812,0.20767888307155322,0.2995529061102832,0.25563909774436083,0.4406779661016949,0.18644067796610178,0.1045454545454545,0.5257731958762887,0.2332268370607029
Syracuse,0.622,0.87,0.24500000000000027,0.17348608837970542,0.2833333333333333,0.3402777777777778,0.14032258064516132,0.10122164048865614,0.2667660208643815,0.5037593984962406,0.46892655367231645,0.1474576271186441,0.15454545454545457,0.4587628865979381,0.32268370607028757
Temple,0.636,0.7428,0.28999999999999987,0.13829787234042556,0.10000000000000003,0.2604166666666667,0.08387096774193548,0.10122164048865614,0.24143070044709394,0.15789473684210523,0.1977401129943503,0.09491525423728812,-0.00454545454545453,0.347938144329897,0.12779552715654954
Texas A&amp;M,0.757,0.818,0.4299999999999997,0.20049099836333878,0.33958333333333335,0.2569444444444445,0.15483870967741942,0.16579406631762653,0.3561847988077496,0.33082706766917286,0.35028248587570626,0.1661016949152543,0.10909090909090911,0.4896907216494846,0.3642172523961662
Texas Tech,0.594,0.89,0.33500000000000013,0.17348608837970542,0.425,0.13715277777777776,0.16290322580645167,0.11518324607329845,0.22801788375558876,0.2330827067669173,0.4237288135593221,0.1457627118644068,0.1636363636363636,0.4020618556701031,0.549520766773163
Texas,0.606,0.9484,0.33999999999999986,0.16857610474631746,0.3666666666666667,0.2361111111111111,0.12903225806451615,0.09773123909249566,0.12518628912071533,0.13533834586466165,0.4124293785310735,0.13559322033898308,0.05909090909090904,0.38917525773195877,0.3865814696485624
Tulsa,0.625,0.7103999999999999,0.43999999999999984,0.16857610474631746,0.3687500000000001,0.23958333333333331,0.14516129032258068,0.09075043630017457,0.2250372578241431,0.30075187969924805,0.19209039548022602,0.15084745762711868,0.07727272727272724,0.3144329896907217,0.40255591054313106
Utah,0.75,0.8316,0.3850000000000001,0.22094926350245497,0.3416666666666667,0.2569444444444445,0.22903225806451608,0.16928446771378713,0.28464977645305517,0.18045112781954883,0.3163841807909605,0.24237288135593232,0.18636363636363634,0.37628865979381443,0.428115015974441
Vanderbilt,0.576,0.8271999999999999,0.46000000000000013,0.1923076923076923,0.37500000000000006,0.26909722222222227,0.18548387096774202,0.12739965095986033,0.28166915052160957,0.022556390977443594,0.48587570621468934,0.19491525423728823,0.12727272727272723,0.29896907216494845,0.428115015974441
Villanova,0.875,0.8684000000000001,0.3649999999999999,0.24468085106382984,0.2562500000000001,0.3506944444444444,0.24354838709677415,0.13438045375218155,0.30998509687034287,0.3533834586466165,0.30508474576271183,0.2491525423728815,0.11363636363636363,0.3195876288659794,0.39936102236421733
Virginia Commonwealth,0.694,0.654,0.4899999999999999,0.20049099836333878,0.2166666666666667,0.18750000000000003,0.15000000000000005,0.14834205933682373,0.19523099850968706,0.4887218045112781,0.31073446327683624,0.16271186440677973,0.07727272727272724,0.45360824742268047,0.2587859424920128
Virginia,0.784,0.9247999999999998,0.075,0.2414075286415712,0.21458333333333335,0.10243055555555551,0.21612903225806443,0.16928446771378713,0.2876304023845008,0.22556390977443602,0.3333333333333333,0.22711864406779672,0.05909090909090904,0.365979381443299,0.31629392971246006
Weber State,0.743,0.2748,0.4299999999999997,0.19558101472995093,0.45416666666666666,0.3315972222222222,0.2241935483870967,0.15881326352530545,0.2175856929955291,0.11278195488721804,0.19209039548022602,0.24576271186440693,0.22727272727272718,0.28092783505154645,0.48562300319488816
West Virginia,0.743,0.8712000000000001,0.5350000000000001,0.2029459901800327,0.5083333333333334,0.140625,0.14516129032258068,0.21989528795811522,0.24143070044709394,0.6090225563909775,0.23728813559322035,0.14237288135593223,0.2,0.6778350515463917,0.5399361022364217
Wichita State,0.743,0.6496000000000001,0.3049999999999997,0.19067103109656297,0.3375,0.27083333333333337,0.13709677419354843,0.16753926701570684,0.27570789865871836,0.39097744360902253,0.4124293785310735,0.12881355932203392,0.03636363636363631,0.4149484536082475,0.41533546325878606
Wisconsin,0.629,0.856,0.2049999999999997,0.16039279869067097,0.3375,0.20312500000000006,0.12580645161290324,0.15357766143106452,0.16542473919523104,0.25563909774436083,0.24293785310734464,0.12033898305084748,0.1227272727272727,0.4484536082474227,0.39936102236421733
Xavier,0.824,0.8172,0.6200000000000003,0.2103109656301146,0.4145833333333333,0.20312500000000006,0.17741935483870974,0.19895287958115182,0.3159463487332341,0.3233082706766917,0.23163841807909608,0.1694915254237289,0.13181818181818183,0.5051546391752578,0.5207667731629393
Yale,0.767,0.4388,0.3450000000000003,0.2127659574468085,0.40624999999999994,0.14583333333333334,0.1758064516129033,0.2495636998254799,0.28315946348733234,0.20300751879699247,0.46892655367231645,0.18983050847457636,0.20454545454545447,0.61340206185567,0.428115015974441
Alabama-Birmingham,0.556,0.5448000000000001,0.29500000000000026,0.1309328968903437,0.27499999999999997,0.12499999999999997,0.11935483870967743,0.13089005235602094,0.3159463487332341,0.30075187969924805,0.4915254237288135,0.10677966101694916,0.22272727272727275,0.47938144329896915,0.37380191693290743
Albany (NY),0.727,0.2728,0.060000000000000143,0.1710310965630115,0.3583333333333334,0.20486111111111116,0.1612903225806452,0.17452006980802792,0.1490312965722802,0.26315789473684204,0.06779661016949154,0.14406779661016952,0.1954545454545454,0.43814432989690727,0.49201277955271566
Arizona,0.895,0.7764,0.325,0.23895253682487727,0.5270833333333333,0.05902777777777778,0.20806451612903218,0.2321116928446771,0.21460506706408344,0.3834586466165414,0.31073446327683624,0.20508474576271196,0.1045454545454545,0.48711340206185566,0.6261980830670928
Arkansas,0.75,0.7515999999999999,0.5049999999999997,0.19721767594108014,0.3229166666666667,0.14756944444444445,0.15000000000000005,0.11692844677137876,0.31743666169895685,0.39097744360902253,0.43502824858757067,0.1457627118644068,0.10909090909090911,0.5180412371134021,0.40894568690095856
Baylor,0.706,0.8532,0.13999999999999985,0.1939443535188216,0.35000000000000003,0.18923611111111116,0.13548387096774198,0.2164048865619546,0.3457526080476901,0.4887218045112781,0.38983050847457623,0.14067796610169495,0.20454545454545447,0.6907216494845361,0.37699680511182115
